rainTS,roofFlow,inflow,tankInflow,tankSpill,tankVolSim,demand,supply
0.1,5,5,5,0,963.49,32.17,32.17
0,0,0,0,0,931.32,32.17,32.17
0,0,0,0,0,899.15,32.17,32.17
10.9,545,495,495,0,1361.98,32.17,32.17
4.5,225,225,225,0,1554.81,32.17,32.17
1.4,70,70,70,0,1592.64,32.17,32.17
0,0,0,0,0,1582.64,10,10
0,0,0,0,0,1572.64,10,10
0,0,0,0,0,1562.64,10,10
0,0,0,0,0,1552.64,10,10
0.1,5,0,0,0,1542.64,10,10
1.4,70,25,25,0,1557.64,10,10
0.6,30,30,30,0,1577.64,10,10
0.2,10,10,10,0,1577.64,10,10
4.5,225,225,225,0,1792.64,10,10
3,150,150,150,0,1932.64,10,10
1.3,65,65,65,0,1987.64,10,10
0.1,5,5,5,0,1982.64,10,10
0,0,0,0,0,1972.64,10,10
0,0,0,0,0,1962.64,10,10
0,0,0,0,0,1952.64,10,10
0.2,10,0,0,0,1942.64,10,10
4.7,235,195,195,0,2127.64,10,10
0.7,35,35,35,0,2152.64,10,10
3.5,175,175,175,0,2317.64,10,10
3.6,180,180,180,0,2487.64,10,10
0.2,10,10,10,0,2487.64,10,10
0,0,0,0,0,2477.64,10,10
0,0,0,0,0,2467.64,10,10
0,0,0,0,0,2457.64,10,10
7,350,300,300,0,2747.64,10,10
3,150,150,150,0,2887.64,10,10
0.2,10,10,10,0,2887.64,10,10
0,0,0,0,0,2877.64,10,10
10.2,510,460,132.36,327.64,3000,10,10
7.7,385,385,10,375,3000,10,10
0,0,0,0,0,2989.44575,10.55425,10.55425
0.1,5,0,0,0,2978.8915,10.55425,10.55425
0,0,0,0,0,2968.33725,10.55425,10.55425
0.1,5,0,0,0,2957.783,10.55425,10.55425
0,0,0,0,0,2947.22875,10.55425,10.55425
0,0,0,0,0,2936.6745,10.55425,10.55425
0,0,0,0,0,2925.9355,10.739,10.739
0,0,0,0,0,2915.38125,10.55425,10.55425
0,0,0,0,0,2904.827,10.55425,10.55425
6.7,335,285,105.912000000001,179.087999999999,3000,10.739,10.739
0.1,5,5,5,0,2994.261,10.739,10.739
0,0,0,0,0,2983.522,10.739,10.739
1.2,60,10,10,0,2982.783,10.739,10.739
8.9,445,445,27.9560000000001,417.044,3000,10.739,10.739
2.1,105,105,10.739,94.261,3000,10.739,10.739
0.1,5,5,5,0,2994.261,10.739,10.739
0,0,0,0,0,2983.522,10.739,10.739
1.1,55,5.00000000000001,5.00000000000001,0,2977.96775,10.55425,10.55425
6,300,300,32.7712500000002,267.22875,3000,10.739,10.739
4.2,210,210,10.739,199.261,3000,10.739,10.739
0.3,15,15,10.5542500000001,4.44574999999986,3000,10.55425,10.55425
0,0,0,0,0,2989.44575,10.55425,10.55425
0,0,0,0,0,2978.8915,10.55425,10.55425
0,0,0,0,0,2968.33725,10.55425,10.55425
0,0,0,0,0,2957.783,10.55425,10.55425
0,0,0,0,0,2947.22875,10.55425,10.55425
0,0,0,0,0,2936.6745,10.55425,10.55425
0,0,0,0,0,2925.9355,10.739,10.739
9.6,480,430,84.8035000000009,345.196499999999,3000,10.739,10.739
0,0,0,0,0,2989.261,10.739,10.739
2,100,50,21.4780000000001,28.5219999999999,3000,10.739,10.739
9.9,495,495,15.1729999999998,479.827,3000,15.173,15.173
1.4,70,70,13.8797500000001,56.1202499999999,3000,13.87975,13.87975
0,0,0,0,0,2986.12025,13.87975,13.87975
2.8,140,90,29.0527499999998,60.9472500000002,3000,15.173,15.173
3.7,185,185,13.8797500000001,171.12025,3000,13.87975,13.87975
0.2,10,10,10,0,2996.12025,13.87975,13.87975
0,0,0,0,0,2982.2405,13.87975,13.87975
0,0,0,0,0,2967.0675,15.173,15.173
5.4,270,220,46.8122499999999,173.18775,3000,13.87975,13.87975
0,0,0,0,0,2984.827,15.173,15.173
1,50,0,0,0,2969.654,15.173,15.173
0.4,20,20,20,0,2974.481,15.173,15.173
0,0,0,0,0,2959.308,15.173,15.173
3.3,165,115,55.8649999999989,59.1350000000011,3000,15.173,15.173
5.7,285,285,15.1729999999998,269.827,3000,15.173,15.173
2.8,140,140,15.1729999999998,124.827,3000,15.173,15.173
0,0,0,0,0,2986.12025,13.87975,13.87975
3.2,160,110,29.0527499999998,80.9472500000002,3000,15.173,15.173
0.8,40,40,15.1729999999998,24.8270000000002,3000,15.173,15.173
2.5,125,125,15.1729999999998,109.827,3000,15.173,15.173
6,300,300,15.1729999999998,284.827,3000,15.173,15.173
0,0,0,0,0,2984.827,15.173,15.173
2.5,125,75,30.3459999999995,44.6540000000005,3000,15.173,15.173
1.3,65,65,15.1729999999998,49.8270000000002,3000,15.173,15.173
4.1,205,205,15.1729999999998,189.827,3000,15.173,15.173
19.3,965,965,15.1729999999998,949.827,3000,15.173,15.173
1.4,70,70,15.1729999999998,54.8270000000002,3000,15.173,15.173
1.7,85,85,15.1729999999998,69.8270000000002,3000,15.173,15.173
0,0,0,0,0,2984.827,15.173,15.173
0.1,5,0,0,0,2969.654,15.173,15.173
0,0,0,0,0,2954.481,15.173,15.173
0.9,45,0,0,0,2934.135,20.346,20.346
0.9,45,40,40,0,2953.789,20.346,20.346
0.3,15,15,15,0,2948.443,20.346,20.346
37.7,1885,1885,71.9029999999993,1813.097,3000,20.346,20.346
6.1,305,305,20.346,284.654,3000,20.346,20.346
8.7,435,435,17.7595000000001,417.2405,3000,17.7595,17.7595
0,0,0,0,0,2982.2405,17.7595,17.7595
0,0,0,0,0,2961.8945,20.346,20.346
4.3,215,165,58.4515000000001,106.5485,3000,20.346,20.346
0.8,40,40,20.346,19.654,3000,20.346,20.346
0.1,5,5,5,0,2984.654,20.346,20.346
0,0,0,0,0,2964.308,20.346,20.346
0,0,0,0,0,2943.962,20.346,20.346
8.6,430,380,76.384,303.616,3000,20.346,20.346
1.1,55,55,20.346,34.654,3000,20.346,20.346
1,50,50,20.346,29.654,3000,20.346,20.346
0.1,5,5,5,0,2984.654,20.346,20.346
0,0,0,0,0,2964.308,20.346,20.346
0,0,0,0,0,2943.962,20.346,20.346
0,0,0,0,0,2923.616,20.346,20.346
0,0,0,0,0,2903.27,20.346,20.346
0,0,0,0,0,2882.924,20.346,20.346
0,0,0,0,0,2862.578,20.346,20.346
0,0,0,0,0,2842.232,20.346,20.346
0,0,0,0,0,2821.886,20.346,20.346
0,0,0,0,0,2801.54,20.346,20.346
0,0,0,0,0,2781.194,20.346,20.346
0.3,15,0,0,0,2760.848,20.346,20.346
0.1,5,0,0,0,2743.0885,17.7595,17.7595
0,0,0,0,0,2722.7425,20.346,20.346
0,0,0,0,0,2676.5315,46.211,46.211
0,0,0,0,0,2630.3205,46.211,46.211
0,0,0,0,0,2584.1095,46.211,46.211
0,0,0,0,0,2537.8985,46.211,46.211
0,0,0,0,0,2491.6875,46.211,46.211
0,0,0,0,0,2445.4765,46.211,46.211
0,0,0,0,0,2408.31825,37.15825,37.15825
0,0,0,0,0,2362.10725,46.211,46.211
0,0,0,0,0,2315.89625,46.211,46.211
0,0,0,0,0,2269.68525,46.211,46.211
0,0,0,0,0,2223.47425,46.211,46.211
0,0,0,0,0,2177.26325,46.211,46.211
3.1,155,105,105,0,2236.05225,46.211,46.211
0,0,0,0,0,2189.84125,46.211,46.211
10.3,515,465,465,0,2608.63025,46.211,46.211
5.7,285,285,285,0,2847.41925,46.211,46.211
0.6,30,30,30,0,2831.20825,46.211,46.211
0.1,5,5,5,0,2789.99725,46.211,46.211
0,0,0,0,0,2743.78625,46.211,46.211
0,0,0,0,0,2697.57525,46.211,46.211
0,0,0,0,0,2651.36425,46.211,46.211
0,0,0,0,0,2605.15325,46.211,46.211
2.1,105,55,55,0,2613.94225,46.211,46.211
0.1,5,5,5,0,2572.73125,46.211,46.211
0,0,0,0,0,2526.52025000001,46.211,46.211
0,0,0,0,0,2480.30925000001,46.211,46.211
0,0,0,0,0,2434.09825000001,46.211,46.211
0,0,0,0,0,2387.88725000001,46.211,46.211
0,0,0,0,0,2341.67625000001,46.211,46.211
7.1,355,305,305,0,2600.46525000001,46.211,46.211
0.6,30,30,30,0,2584.25425000001,46.211,46.211
0,0,0,0,0,2495.18125000001,89.073,89.073
1.3,65,15,15,0,2421.10825000001,89.073,89.073
0,0,0,0,0,2332.03525000001,89.073,89.073
0,0,0,0,0,2242.96225000001,89.073,89.073
0,0,0,0,0,2153.88925000001,89.073,89.073
0,0,0,0,0,2064.81625000001,89.073,89.073
0,0,0,0,0,1975.74325000001,89.073,89.073
0.1,5,0,0,0,1886.67025000001,89.073,89.073
0,0,0,0,0,1797.59725000001,89.073,89.073
0,0,0,0,0,1708.52425000001,89.073,89.073
0,0,0,0,0,1619.45125000001,89.073,89.073
0,0,0,0,0,1530.37825000001,89.073,89.073
2.8,140,90,90,0,1531.30525000001,89.073,89.073
0.8,40,40,40,0,1482.23225000001,89.073,89.073
0.1,5,5,5,0,1398.15925000001,89.073,89.073
0,0,0,0,0,1309.08625000001,89.073,89.073
0,0,0,0,0,1220.01325000001,89.073,89.073
0.2,10,0,0,0,1130.94025000001,89.073,89.073
0.1,5,0,0,0,1041.86725000001,89.073,89.073
0,0,0,0,0,952.794250000006,89.073,89.073
0,0,0,0,0,863.721250000006,89.073,89.073
0,0,0,0,0,754.880000000006,108.84125,108.84125
0,0,0,0,0,646.038750000006,108.84125,108.84125
0,0,0,0,0,556.965750000006,89.073,89.073
5.9,295,245,245,0,712.892750000006,89.073,89.073
0.1,5,5,5,0,628.819750000006,89.073,89.073
0.8,40,40,40,0,579.746750000006,89.073,89.073
1.8,90,90,90,0,580.673750000006,89.073,89.073
0.1,5,5,5,0,496.600750000006,89.073,89.073
0,0,0,0,0,407.527750000006,89.073,89.073
0,0,0,0,0,271.158750000006,136.369,136.369
4.5,225,175,175,0,309.789750000006,136.369,136.369
0,0,0,0,0,173.420750000006,136.369,136.369
0,0,0,0,0,5.45950000000613,167.96125,167.96125
0,0,0,0,0,0,167.96125,5.45950000000613
3.2,160,110,110,0,0,136.369,110
9.5,475,475,475,0,338.631,136.369,136.369
50.4,2520,2520,2520,0,2722.262,136.369,136.369
0.1,5,5,5,0,2590.893,136.369,136.369
0.9,45,45,45,0,2499.524,136.369,136.369
0.3,15,15,15,0,2378.155,136.369,136.369
1.7,85,85,85,0,2326.786,136.369,136.369
0,0,0,0,0,2190.417,136.369,136.369
0,0,0,0,0,2054.048,136.369,136.369
0,0,0,0,0,1917.679,136.369,136.369
0,0,0,0,0,1781.31,136.369,136.369
0,0,0,0,0,1644.941,136.369,136.369
1.5,75,25,25,0,1533.572,136.369,136.369
3.8,190,190,190,0,1587.203,136.369,136.369
3,150,150,150,0,1600.834,136.369,136.369
0.6,30,30,30,0,1494.465,136.369,136.369
0.2,10,10,10,0,1368.096,136.369,136.369
0,0,0,0,0,1231.727,136.369,136.369
0,0,0,0,0,1095.358,136.369,136.369
0,0,0,0,0,958.988999999997,136.369,136.369
0,0,0,0,0,822.619999999997,136.369,136.369
0,0,0,0,0,686.250999999997,136.369,136.369
0,0,0,0,0,549.881999999997,136.369,136.369
0,0,0,0,0,413.512999999997,136.369,136.369
0,0,0,0,0,277.143999999997,136.369,136.369
0,0,0,0,0,109.182749999997,167.96125,167.96125
0,0,0,0,0,0,179.231,109.182749999997
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,179.231,0
0.2,10,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0.2,10,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0.4,20,0,0,0,0,179.231,0
15.2,760,730,730,0,550.769,179.231,179.231
0,0,0,0,0,371.538,179.231,179.231
0,0,0,0,0,192.307,179.231,179.231
0,0,0,0,0,13.076,179.231,179.231
0,0,0,0,0,0,179.231,13.076
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0.6,30,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,183.665,0
0.1,5,0,0,0,0,148.932,0
12,600,555,555,0,406.068,148.932,148.932
0,0,0,0,0,257.136,148.932,148.932
0,0,0,0,0,108.204,148.932,148.932
0,0,0,0,0,0,148.932,108.204
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
1.5,75,25,25,0,0,148.932,25
23,1150,1150,1150,0,1001.068,148.932,148.932
0.1,5,5,5,0,857.136,148.932,148.932
0.1,5,5,5,0,713.204,148.932,148.932
0,0,0,0,0,564.272,148.932,148.932
0,0,0,0,0,415.34,148.932,148.932
0,0,0,0,0,266.408,148.932,148.932
0,0,0,0,0,117.476,148.932,148.932
0,0,0,0,0,0,183.665,117.476
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
42.8,2140,2090,2090,0,1975.062,114.938,114.938
32.7,1635,1635,1139.876,495.124,3000,114.938,114.938
0,0,0,0,0,2885.062,114.938,114.938
0,0,0,0,0,2770.124,114.938,114.938
0,0,0,0,0,2655.186,114.938,114.938
0,0,0,0,0,2540.248,114.938,114.938
0,0,0,0,0,2425.31,114.938,114.938
0,0,0,0,0,2310.372,114.938,114.938
0,0,0,0,0,2195.434,114.938,114.938
0,0,0,0,0,2080.496,114.938,114.938
0,0,0,0,0,1965.558,114.938,114.938
0,0,0,0,0,1850.62,114.938,114.938
0,0,0,0,0,1735.682,114.938,114.938
15.2,760,710,710,0,2330.744,114.938,114.938
0.3,15,15,15,0,2230.806,114.938,114.938
2.4,120,120,120,0,2235.868,114.938,114.938
9.6,480,480,480,0,2600.93,114.938,114.938
1.3,65,65,65,0,2550.992,114.938,114.938
0,0,0,0,0,2436.054,114.938,114.938
0,0,0,0,0,2321.116,114.938,114.938
0,0,0,0,0,2206.178,114.938,114.938
0,0,0,0,0,2091.24,114.938,114.938
0,0,0,0,0,1976.302,114.938,114.938
0,0,0,0,0,1861.364,114.938,114.938
0,0,0,0,0,1804.068,57.296,57.296
0,0,0,0,0,1746.772,57.296,57.296
0,0,0,0,0,1689.476,57.296,57.296
0,0,0,0,0,1632.18,57.296,57.296
0,0,0,0,0,1574.884,57.296,57.296
0,0,0,0,0,1517.588,57.296,57.296
0,0,0,0,0,1460.292,57.296,57.296
0,0,0,0,0,1402.996,57.296,57.296
0.1,5,0,0,0,1345.7,57.296,57.296
7.9,395,350,350,0,1638.404,57.296,57.296
2.9,145,145,145,0,1726.108,57.296,57.296
0,0,0,0,0,1668.812,57.296,57.296
0,0,0,0,0,1611.516,57.296,57.296
0.3,15,0,0,0,1554.22,57.296,57.296
0.1,5,0,0,0,1496.924,57.296,57.296
0,0,0,0,0,1439.628,57.296,57.296
0,0,0,0,0,1382.332,57.296,57.296
0,0,0,0,0,1325.036,57.296,57.296
0,0,0,0,0,1267.74,57.296,57.296
0.6,30,0,0,0,1210.444,57.296,57.296
0.1,5,0,0,0,1153.148,57.296,57.296
2,100,85,85,0,1180.852,57.296,57.296
0.5,25,25,25,0,1148.556,57.296,57.296
0.1,5,5,5,0,1096.26,57.296,57.296
0,0,0,0,0,1038.964,57.296,57.296
0,0,0,0,0,981.667999999996,57.296,57.296
0,0,0,0,0,924.371999999996,57.296,57.296
0,0,0,0,0,867.075999999996,57.296,57.296
0,0,0,0,0,809.779999999996,57.296,57.296
0.1,5,0,0,0,752.483999999996,57.296,57.296
2.3,115,70,70,0,790.313999999996,32.17,32.17
2.5,125,125,125,0,883.143999999996,32.17,32.17
0,0,0,0,0,850.973999999996,32.17,32.17
0,0,0,0,0,818.803999999996,32.17,32.17
0,0,0,0,0,786.633999999996,32.17,32.17
0,0,0,0,0,754.463999999997,32.17,32.17
0,0,0,0,0,722.293999999997,32.17,32.17
0,0,0,0,0,690.123999999997,32.17,32.17
0,0,0,0,0,657.953999999997,32.17,32.17
0,0,0,0,0,625.783999999997,32.17,32.17
3.9,195,145,145,0,738.613999999997,32.17,32.17
8.1,405,405,405,0,1111.444,32.17,32.17
5.3,265,265,265,0,1344.274,32.17,32.17
0.1,5,5,5,0,1317.104,32.17,32.17
0,0,0,0,0,1284.934,32.17,32.17
0,0,0,0,0,1252.764,32.17,32.17
0,0,0,0,0,1220.594,32.17,32.17
0,0,0,0,0,1188.424,32.17,32.17
0,0,0,0,0,1156.254,32.17,32.17
0,0,0,0,0,1124.084,32.17,32.17
0,0,0,0,0,1091.914,32.17,32.17
8,400,350,350,0,1409.744,32.17,32.17
9,450,450,450,0,1827.574,32.17,32.17
6.4,320,320,320,0,2115.404,32.17,32.17
0,0,0,0,0,2083.234,32.17,32.17
0.2,10,0,0,0,2051.064,32.17,32.17
2.4,120,80,80,0,2098.894,32.17,32.17
0.1,5,5,5,0,2071.724,32.17,32.17
0,0,0,0,0,2039.554,32.17,32.17
0,0,0,0,0,2007.384,32.17,32.17
0,0,0,0,0,1980.7565,26.6275,26.6275
0,0,0,0,0,1970.7565,10,10
0,0,0,0,0,1960.7565,10,10
0.1,5,0,0,0,1950.7565,10,10
0.6,30,0,0,0,1940.7565,10,10
0,0,0,0,0,1930.7565,10,10
1.4,70,20,20,0,1940.7565,10,10
0.6,30,30,30,0,1960.7565,10,10
0.6,30,30,30,0,1980.7565,10,10
0.1,5,5,5,0,1975.7565,10,10
1.3,65,65,65,0,2030.7565,10,10
0,0,0,0,0,2020.7565,10,10
0,0,0,0,0,2010.7565,10,10
0,0,0,0,0,2000.7565,10,10
0,0,0,0,0,1990.7565,10,10
0,0,0,0,0,1980.7565,10,10
0,0,0,0,0,1970.7565,10,10
4.6,230,180,180,0,2140.7565,10,10
0.3,15,15,15,0,2145.7565,10,10
0.1,5,5,5,0,2140.7565,10,10
2,100,100,100,0,2230.7565,10,10
15.6,780,780,779.243500000005,0.756499999995413,3000,10,10
1.8,90,90,10,80,3000,10,10
1.1,55,55,10,45,3000,10,10
0,0,0,0,0,2990,10,10
0.1,5,0,0,0,2980,10,10
0,0,0,0,0,2970,10,10
0,0,0,0,0,2960,10,10
0,0,0,0,0,2950,10,10
0,0,0,0,0,2940,10,10
0,0,0,0,0,2930,10,10
0.7,35,0,0,0,2919.261,10.739,10.739
3.7,185,170,91.4780000000001,78.5219999999999,3000,10.739,10.739
7.3,365,365,10.739,354.261,3000,10.739,10.739
0.4,20,20,10.739,9.26099999999997,3000,10.739,10.739
0.8,40,40,10.739,29.261,3000,10.739,10.739
2.2,110,110,10.739,99.261,3000,10.739,10.739
11.3,565,565,10.5542500000001,554.44575,3000,10.55425,10.55425
1.1,55,55,10.5542500000001,44.4457499999999,3000,10.55425,10.55425
1.9,95,95,10.5542500000001,84.4457499999999,3000,10.55425,10.55425
1,50,50,10.739,39.261,3000,10.739,10.739
1.2,60,60,10.5542500000001,49.4457499999999,3000,10.55425,10.55425
0,0,0,0,0,2989.44575,10.55425,10.55425
0,0,0,0,0,2978.8915,10.55425,10.55425
0,0,0,0,0,2968.33725,10.55425,10.55425
0,0,0,0,0,2957.783,10.55425,10.55425
0,0,0,0,0,2947.22875,10.55425,10.55425
4.1,205,155,63.3255000000008,91.6744999999992,3000,10.55425,10.55425
2.1,105,105,10.5542500000001,94.4457499999999,3000,10.55425,10.55425
0.1,5,5,5,0,2994.44575,10.55425,10.55425
0,0,0,0,0,2983.8915,10.55425,10.55425
0,0,0,0,0,2973.33725,10.55425,10.55425
0,0,0,0,0,2962.783,10.55425,10.55425
0,0,0,0,0,2952.044,10.739,10.739
1.4,70,20,20,0,2961.305,10.739,10.739
0.2,10,10,10,0,2960.566,10.739,10.739
0,0,0,0,0,2949.827,10.739,10.739
0,0,0,0,0,2939.088,10.739,10.739
0,0,0,0,0,2928.349,10.739,10.739
0,0,0,0,0,2917.61,10.739,10.739
5.7,285,235,93.1290000000008,141.870999999999,3000,10.739,10.739
0.1,5,5,5,0,2994.261,10.739,10.739
0,0,0,0,0,2979.088,15.173,15.173
0,0,0,0,0,2963.915,15.173,15.173
0,0,0,0,0,2948.742,15.173,15.173
4.6,230,180,66.4309999999991,113.569000000001,3000,15.173,15.173
10.9,545,545,15.1729999999998,529.827,3000,15.173,15.173
1.7,85,85,15.1729999999998,69.8270000000002,3000,15.173,15.173
3.5,175,175,15.1729999999998,159.827,3000,15.173,15.173
6,300,300,15.1729999999998,284.827,3000,15.173,15.173
5,250,250,15.1729999999998,234.827,3000,15.173,15.173
1.2,60,60,15.1729999999998,44.8270000000002,3000,15.173,15.173
5.7,285,285,15.1729999999998,269.827,3000,15.173,15.173
0.1,5,5,5,0,2989.827,15.173,15.173
0,0,0,0,0,2974.654,15.173,15.173
0,0,0,0,0,2959.481,15.173,15.173
0,0,0,0,0,2944.308,15.173,15.173
5.1,255,205,70.8649999999989,134.135000000001,3000,15.173,15.173
11.7,585,585,15.1729999999998,569.827,3000,15.173,15.173
0.8,40,40,15.1729999999998,24.8270000000002,3000,15.173,15.173
3.6,180,180,15.1729999999998,164.827,3000,15.173,15.173
0.1,5,5,5,0,2989.827,15.173,15.173
0,0,0,0,0,2974.654,15.173,15.173
0,0,0,0,0,2959.481,15.173,15.173
0,0,0,0,0,2944.308,15.173,15.173
0,0,0,0,0,2929.135,15.173,15.173
0,0,0,0,0,2913.962,15.173,15.173
0,0,0,0,0,2898.789,15.173,15.173
0,0,0,0,0,2883.616,15.173,15.173
0,0,0,0,0,2868.443,15.173,15.173
0,0,0,0,0,2853.27,15.173,15.173
0,0,0,0,0,2839.39025,13.87975,13.87975
0,0,0,0,0,2824.21725,15.173,15.173
0,0,0,0,0,2803.87125,20.346,20.346
0,0,0,0,0,2783.52525,20.346,20.346
0,0,0,0,0,2763.17925,20.346,20.346
0.2,10,0,0,0,2742.83325,20.346,20.346
0.1,5,0,0,0,2722.48725,20.346,20.346
0.2,10,0,0,0,2702.14125,20.346,20.346
0.9,45,20,20,0,2701.79525,20.346,20.346
0.1,5,5,5,0,2686.44925,20.346,20.346
4.4,220,220,220,0,2886.10325,20.346,20.346
2.5,125,125,125,0,2990.75725,20.346,20.346
3.8,190,190,29.5887499999976,160.411250000002,3000,20.346,20.346
0.3,15,15,15,0,2997.2405,17.7595,17.7595
0,0,0,0,0,2976.8945,20.346,20.346
0,0,0,0,0,2956.5485,20.346,20.346
0,0,0,0,0,2936.2025,20.346,20.346
0,0,0,0,0,2915.8565,20.346,20.346
0,0,0,0,0,2895.5105,20.346,20.346
0,0,0,0,0,2875.1645,20.346,20.346
0,0,0,0,0,2854.8185,20.346,20.346
3.2,160,110,110,0,2944.4725,20.346,20.346
0.1,5,5,5,0,2929.1265,20.346,20.346
0,0,0,0,0,2908.7805,20.346,20.346
0,0,0,0,0,2888.4345,20.346,20.346
0,0,0,0,0,2868.0885,20.346,20.346
0,0,0,0,0,2847.7425,20.346,20.346
0,0,0,0,0,2827.3965,20.346,20.346
0,0,0,0,0,2807.0505,20.346,20.346
4.8,240,190,190,0,2976.7045,20.346,20.346
16.5,825,825,43.6415000000002,781.3585,3000,20.346,20.346
7.7,385,385,20.346,364.654,3000,20.346,20.346
3.9,195,195,46.2109999999998,148.789,3000,46.211,46.211
0,0,0,0,0,2953.789,46.211,46.211
0,0,0,0,0,2907.578,46.211,46.211
0,0,0,0,0,2861.367,46.211,46.211
9.5,475,425,184.843999999999,240.156000000001,3000,46.211,46.211
0.2,10,10,10,0,2963.789,46.211,46.211
0,0,0,0,0,2917.578,46.211,46.211
0,0,0,0,0,2871.367,46.211,46.211
0.2,10,0,0,0,2825.156,46.211,46.211
0.1,5,0,0,0,2778.945,46.211,46.211
0.8,40,5,5,0,2737.734,46.211,46.211
0.1,5,5,5,0,2696.523,46.211,46.211
0,0,0,0,0,2650.312,46.211,46.211
0,0,0,0,0,2604.101,46.211,46.211
2.9,145,95,95,0,2652.89,46.211,46.211
0.4,20,20,20,0,2626.679,46.211,46.211
0,0,0,0,0,2580.468,46.211,46.211
0,0,0,0,0,2534.257,46.211,46.211
0,0,0,0,0,2488.046,46.211,46.211
0,0,0,0,0,2441.835,46.211,46.211
4.9,245,195,195,0,2590.624,46.211,46.211
0,0,0,0,0,2544.413,46.211,46.211
0,0,0,0,0,2498.202,46.211,46.211
0,0,0,0,0,2451.991,46.211,46.211
0,0,0,0,0,2405.78,46.211,46.211
0.1,5,0,0,0,2359.569,46.211,46.211
0,0,0,0,0,2313.358,46.211,46.211
0,0,0,0,0,2267.147,46.211,46.211
6.9,345,295,295,0,2515.93600000001,46.211,46.211
0.3,15,15,15,0,2484.72500000001,46.211,46.211
0,0,0,0,0,2438.51400000001,46.211,46.211
0,0,0,0,0,2349.44100000001,89.073,89.073
0,0,0,0,0,2260.36800000001,89.073,89.073
0,0,0,0,0,2171.29500000001,89.073,89.073
0,0,0,0,0,2082.22200000001,89.073,89.073
0,0,0,0,0,1993.14900000001,89.073,89.073
0.8,40,0,0,0,1904.07600000001,89.073,89.073
0,0,0,0,0,1815.00300000001,89.073,89.073
5.1,255,205,205,0,1930.93000000001,89.073,89.073
0.1,5,5,5,0,1846.85700000001,89.073,89.073
0.5,25,25,25,0,1782.78400000001,89.073,89.073
0.1,5,5,5,0,1698.71100000001,89.073,89.073
0,0,0,0,0,1609.63800000001,89.073,89.073
0,0,0,0,0,1520.56500000001,89.073,89.073
0.1,5,0,0,0,1431.49200000001,89.073,89.073
0,0,0,0,0,1342.41900000001,89.073,89.073
0.5,25,0,0,0,1253.34600000001,89.073,89.073
0.1,5,0,0,0,1164.273,89.073,89.073
0,0,0,0,0,1055.43175,108.84125,108.84125
0,0,0,0,0,966.358750000005,89.073,89.073
0.6,30,0,0,0,877.285750000005,89.073,89.073
0.3,15,0,0,0,788.212750000005,89.073,89.073
0,0,0,0,0,699.139750000005,89.073,89.073
0.1,5,0,0,0,610.066750000005,89.073,89.073
0,0,0,0,0,520.993750000005,89.073,89.073
3.6,180,130,130,0,561.920750000005,89.073,89.073
5.9,295,295,295,0,767.847750000005,89.073,89.073
0.6,30,30,30,0,708.774750000005,89.073,89.073
0,0,0,0,0,619.701750000005,89.073,89.073
0,0,0,0,0,530.628750000005,89.073,89.073
1.2,60,10,10,0,451.555750000005,89.073,89.073
0.1,5,5,5,0,320.186750000005,136.369,136.369
0,0,0,0,0,183.817750000005,136.369,136.369
0,0,0,0,0,47.4487500000051,136.369,136.369
0,0,0,0,0,0,136.369,47.4487500000051
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
2.8,140,90,90,0,0,136.369,90
0.6,30,30,30,0,0,136.369,30
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
14.5,725,675,675,0,538.631,136.369,136.369
